,Training episodes,Reward
853,17080,-6693.207597584448
854,17100,-6692.438734317559
855,17120,-6691.651143704047
856,17140,-6691.185446213238
857,17160,-6692.967731970591
858,17180,-6693.764810576473
859,17200,-6694.673567211178
860,17220,-6696.039947518942
861,17240,-6696.450864265154
862,17260,-6697.665847662123
863,17280,-6698.342365629699
864,17300,-6698.024986253759
865,17320,-6697.803895253008
866,17340,-6698.789366202406
867,17360,-6700.104617961925
868,17380,-6700.66072561954
869,17400,-6701.2781117456325
870,17420,-6701.850458146506
871,17440,-6702.159116517205
872,17460,-6701.417761963764
873,17480,-6703.156709571012
874,17500,-6704.42989890681
875,17520,-6706.828606625448
876,17540,-6708.458197800359
877,17560,-6709.477183240288
878,17580,-6710.27955909223
879,17600,-6710.780834773784
880,17620,-6710.726230319027
881,17640,-6708.791296755222
882,17660,-6707.494443654177
883,17680,-6706.446804923342
884,17700,-6704.8647876886735
885,17720,-6703.316986400939
886,17740,-6703.351089120752
887,17760,-6702.761652546601
888,17780,-6702.243540787281
889,17800,-6702.025926379824
890,17820,-6701.664022353859
891,17840,-6701.262155383087
892,17860,-6700.8537868064695
893,17880,-6700.454748195176
894,17900,-6698.36411105614
895,17920,-6696.750663844912
896,17940,-6694.24631232593
897,17960,-6690.658768610745
898,17980,-6689.5210773885965
899,18000,-6687.734205660878
900,18020,-6686.134708278702
901,18040,-6685.148704122962
902,18060,-6682.694588298369
903,18080,-6680.649889388696
904,18100,-6679.922880260957
905,18120,-6680.014241708765
906,18140,-6677.929362117013
907,18160,-6676.82052094361
908,18180,-6676.399073004888
909,18200,-6675.388477153911
910,18220,-6675.637187973129
911,18240,-6676.535375378504
912,18260,-6677.2753315528025
913,18280,-6677.213077742243
914,18300,-6678.346243443794
915,18320,-6679.410432255036
916,18340,-6678.113502054028
917,18360,-6677.295489143223
918,18380,-6676.3695163145785
919,18400,-6676.211394301663
920,18420,-6675.37864669133
921,18440,-6673.811042353063
922,18460,-6673.5271151324505
923,18480,-6671.640129605961
924,18500,-6671.520697434769
925,18520,-6671.700307947815
926,18540,-6672.992590108252
927,18560,-6670.907822086602
928,18580,-6670.873913919282
929,18600,-6671.080693635426
930,18620,-6671.471898658341
931,18640,-6669.920331426673
932,18660,-6669.676265141339
933,18680,-6669.456480863071
934,18700,-6668.868153440457
935,18720,-6669.247804002366
936,18740,-6668.559180701893
937,18760,-6668.279063311515
938,18780,-6667.8996568992125
939,18800,-6667.4422255193695
940,18820,-6667.158311665496
941,18840,-6666.688993082396
942,18860,-6666.330256965917
943,18880,-6666.418424322734
944,18900,-6666.988958208187
945,18920,-6666.976322816549
946,18940,-6667.066995753239
947,18960,-6667.885471602591
948,18980,-6668.013533532073
949,19000,-6669.375826825659
950,19020,-6669.846755210527
951,19040,-6669.879279168422
952,19060,-6670.128423334737
953,19080,-6671.608207417789
954,19100,-6673.305628434231
955,19120,-6674.8641902473855
956,19140,-6675.666977197909
957,19160,-6675.907956758327
958,19180,-6675.4544904066615
959,19200,-6674.495936075329
960,19220,-6675.313623860264
961,19240,-6675.523086588211
962,19260,-6676.530969270569
963,19280,-6676.864150416455
964,19300,-6677.522882833164
965,19320,-6678.051118766531
966,19340,-6679.140426263224
967,19360,-6679.54749726058
968,19380,-6680.397685308464
969,19400,-6680.387835746771
970,19420,-6679.909174847417
971,19440,-6679.9109336279325
972,19460,-6679.710621902346
973,19480,-6679.7042787718765
974,19500,-6679.844048017501
975,19520,-6679.476488414001
976,19540,-6678.845096981202
977,19560,-6679.340140084962
978,19580,-6678.89695581797
979,19600,-6679.211002154376
980,19620,-6681.7375517235005
981,19640,-6685.0041038788
982,19660,-6687.05672060304
983,19680,-6686.970376482433
984,19700,-6687.897394935946
985,19720,-6689.719634698757
986,19740,-6690.233520259006
987,19760,-6690.496816207205
988,19780,-6691.428546715764
989,19800,-6692.026274872612
990,19820,-6692.987738648089
991,19840,-6692.504565918471
992,19860,-6692.035683984776
993,19880,-6692.826672187822
994,19900,-6692.581650250258
995,19920,-6690.882976450206
996,19940,-6688.962162410166
997,19960,-6687.560979928133
998,19980,-6687.331752692507
999,20000,-6685.341964654006
1000,20020,-6684.672946723205
1001,20040,-6682.267419878564
1002,20060,-6680.111592152852
1003,20080,-6677.036461222282
1004,20100,-6674.690418977826
1005,20120,-6671.131710182261
1006,20140,-6669.1294306458085
1007,20160,-6666.267450766647
1008,20180,-6664.9353668633175
1009,20200,-6663.920012240655
1010,20220,-6663.494603542524
1011,20240,-6661.925995334019
1012,20260,-6660.702515017215
1013,20280,-6661.217480763771
1014,20300,-6661.9852346110165
1015,20320,-6662.399125188813
1016,20340,-6661.30961265105
1017,20360,-6661.38878387084
1018,20380,-6661.418995846671
1019,20400,-6661.104727927337
1020,20420,-6661.83081359187
1021,20440,-6662.406682123496
1022,20460,-6662.599408198797
1023,20480,-6663.5060890590385
1024,20500,-6663.38237124723
1025,20520,-6663.549646997784
1026,20540,-6661.842998848228
1027,20560,-6661.6176803285825
1028,20580,-6660.953988012866
1029,20600,-6659.566315410292
1030,20620,-6659.438364828235
1031,20640,-6659.031473112587
1032,20660,-6659.44127224007
1033,20680,-6659.741455292056
1034,20700,-6659.352851733645
1035,20720,-6659.227437636917
1036,20740,-6659.302418859534
1037,20760,-6658.825060087626
1038,20780,-6658.858485570101
1039,20800,-6658.48631970608
1040,20820,-6659.218118264864
1041,20840,-6659.240432111891
1042,20860,-6658.694845689513
1043,20880,-6658.137751551611
1044,20900,-6657.692388741289
1045,20920,-6657.978910993031
1046,20940,-6659.8817225444245
1047,20960,-6660.6394405355395
1048,20980,-6661.256864928431
1049,21000,-6661.871898192745
1050,21020,-6662.891424804196
1051,21040,-6663.894702343357
1052,21060,-6664.337480624686
1053,21080,-6665.350609499748
1054,21100,-6666.561112599798
1055,21120,-6667.572483829838
1056,21140,-6668.3745495638705
1057,21160,-6668.861983401097
1058,21180,-6669.259586720878
1059,21200,-6669.862669376703
1060,21220,-6668.347948001362
1061,21240,-6667.05492090109
1062,21260,-6665.159874220872
1063,21280,-6664.413055626697
1064,21300,-6663.046382001357
1065,21320,-6662.722261851086
1066,21340,-6663.295621980868
1067,21360,-6663.881966334695
1068,21380,-6664.366354317756
1069,21400,-6665.636677204206
1070,21420,-6666.827623013365
1071,21440,-6666.944442160692
1072,21460,-6667.353991228554
1073,21480,-6667.941161732843
1074,21500,-6669.146991886275
1075,21520,-6669.38462475902
1076,21540,-6670.526449807216
1077,21560,-6670.470691095773
1078,21580,-6670.601552876618
1079,21600,-6670.745617301295
1080,21620,-6669.4493063410355
1081,21640,-6668.713820072829
1082,21660,-6667.188243558263
1083,21680,-6665.277157346611
1084,21700,-6664.226257127289
1085,21720,-6664.170849451831
1086,21740,-6664.399335811464
1087,21760,-6663.469937399172
1088,21780,-6661.681106169338
1089,21800,-6661.26238493547
1090,21820,-6661.870689198377
1091,21840,-6662.095770108701
1092,21860,-6660.934272336961
1093,21880,-6660.5288241195685
1094,21900,-6660.127278045655
1095,21920,-6660.646822436524
1096,21940,-6660.975270449219
1097,21960,-6661.474122609376
1098,21980,-6661.6397668375
1099,22000,-6661.78275097
1100,22020,-6662.242450776001
1101,22040,-6662.207866870801
1102,22060,-6661.381293496641
1103,22080,-6660.786753547313
1104,22100,-6660.68955908785
1105,22120,-6660.53695977028
1106,22140,-6659.888474066224
1107,22160,-6660.515779252979
1108,22180,-6660.524654652383
1109,22200,-6661.474723721906
1110,22220,-6661.573216477525
1111,22240,-6661.9202919320205
1112,22260,-6661.922327295616
1113,22280,-6663.117705586493
1114,22300,-6663.716195719194
1115,22320,-6663.257175325355
1116,22340,-6663.653865260285
1117,22360,-6663.728404708228
1118,22380,-6663.412723766582
1119,22400,-6662.538147763265
1120,22420,-6662.2173932106125
1121,22440,-6662.51375831849
1122,22460,-6662.761006654792
1123,22480,-6663.243805323834
1124,22500,-6663.412075509067
1125,22520,-6662.429035407255
1126,22540,-6661.467915825804
1127,22560,-6661.324020160644
1128,22580,-6661.514372378516
1129,22600,-6661.352591652812
1130,22620,-6661.49410457225
1131,22640,-6661.254971157799
1132,22660,-6661.10803942624
1133,22680,-6661.015025290992
1134,22700,-6660.959363982794
1135,22720,-6661.215616186235
1136,22740,-6661.749211698988
1137,22760,-6661.03530685919
1138,22780,-6660.863557987352
1139,22800,-6660.228971389882
1140,22820,-6659.596145861906
1141,22840,-6658.815041689524
1142,22860,-6658.47000210162
1143,22880,-6659.290532931296
1144,22900,-6659.9405513450365
1145,22920,-6661.1075973260295
1146,22940,-6662.503109110824
1147,22960,-6663.7688935386595
1148,22980,-6666.250271080928
1149,23000,-6668.116623114742
1150,23020,-6669.231735991794
1151,23040,-6670.951326293435
1152,23060,-6673.269342284748
1153,23080,-6674.125005077798
1154,23100,-6674.690160312239
1155,23120,-6674.64900324979
1156,23140,-6674.856702599833
1157,23160,-6674.498330829866
1158,23180,-6674.089445913893
1159,23200,-6674.706556731114
1160,23220,-6675.669932884891
1161,23240,-6676.534852557913
1162,23260,-6676.886319546331
1163,23280,-6677.669055637065
1164,23300,-6677.4446195096525
1165,23320,-6677.571320607722
1166,23340,-6678.092212736177
1167,23360,-6677.928457688942
1168,23380,-6678.067141151154
1169,23400,-6677.617931670924
1170,23420,-6677.568095336739
1171,23440,-6677.479163769392
1172,23460,-6677.208018515514
1173,23480,-6677.092039812411
1174,23500,-6677.042069349929
1175,23520,-6675.162874229944
1176,23540,-6675.183736883955
1177,23560,-6675.019489507164
1178,23580,-6675.276841605731
1179,23600,-6675.344598284585
1180,23620,-6675.5167723776685
1181,23640,-6675.820917902134
1182,23660,-6676.2865780717075
1183,23680,-6676.759106207366
1184,23700,-6677.726034965893
1185,23720,-6678.775827972715
1186,23740,-6679.108162378172
1187,23760,-6678.850592402538
1188,23780,-6679.11828642203
1189,23800,-6679.262285387625
1190,23820,-6679.4520158101
1191,23840,-6679.697081398081
1192,23860,-6679.612508868464
1193,23880,-6679.199225844771
1194,23900,-6678.414536925817
1195,23920,-6677.624598290653
1196,23940,-6675.650303632523
1197,23960,-6674.041961656019
1198,23980,-6672.512788074816
1199,24000,-6671.0036679598525
1200,24020,-6669.838403117882
1201,24040,-6668.865409994306
1202,24060,-6669.203421745445
1203,24080,-6669.497112396356
1204,24100,-6669.650033667085
1205,24120,-6669.594870683668
1206,24140,-6668.820271546934
1207,24160,-6667.854498487547
1208,24180,-6667.972973790038
1209,24200,-6667.97166028203
1210,24220,-6668.172015725624
1211,24240,-6667.714487580499
1212,24260,-6668.953465064399
1213,24280,-6670.18902205152
1214,24300,-6671.732467641215
1215,24320,-6672.991130362972
1216,24340,-6673.722748040378
1217,24360,-6674.369917182303
1218,24380,-6676.104371245842
1219,24400,-6677.5424032466735
1220,24420,-6678.10345384734
1221,24440,-6678.136981827872
1222,24460,-6678.210991712298
1223,24480,-6678.239262119839
1224,24500,-6679.360159695871
1225,24520,-6679.716877756697
1226,24540,-6680.204752205357
1227,24560,-6681.430364264286
1228,24580,-6682.4108539114295
1229,24600,-6682.949464379144
1230,24620,-6683.168321503315
1231,24640,-6683.647157202653
1232,24660,-6684.281944512123
1233,24680,-6684.577586859698
1234,24700,-6683.725194487759
1235,24720,-6682.393593090207
1236,24740,-6680.755968222165
1237,24760,-6679.295399577732
1238,24780,-6678.280538412185
1239,24800,-6677.6264619797485
1240,24820,-6676.634607083799
1241,24840,-6676.53440441704
1242,24860,-6676.307054783631
1243,24880,-6675.950643826905
1244,24900,-6676.179890061524
1245,24920,-6676.38906829922
1246,24940,-6676.454692139376
1247,24960,-6676.776253711501
1248,24980,-6676.749127969201
1249,25000,-6676.2825836253605
1250,25020,-6675.909348150289
1251,25040,-6674.6491972702315
1252,25060,-6674.110607816186
1253,25080,-6673.679736252949
1254,25100,-6673.545351502359
1255,25120,-6673.437843701888
1256,25140,-6672.98964996151
1257,25160,-6672.477969969207
1258,25180,-6672.217844725366
1259,25200,-6672.073494530293
1260,25220,-6671.065670624234
1261,25240,-6670.575505249387
1262,25260,-6670.17399794951
1263,25280,-6669.744042109607
1264,25300,-6671.117577437686
1265,25320,-6672.499374450149
1266,25340,-6673.188093310118
1267,25360,-6673.369224648094
1268,25380,-6672.647254718476
1269,25400,-6672.115303774781
1270,25420,-6671.756305519824
1271,25440,-6670.855356915859
1272,25460,-6669.605691782687
1273,25480,-6668.3333034261495
1274,25500,-6667.71226774092
1275,25520,-6667.450439192736
1276,25540,-6668.094570104188
1277,25560,-6667.869874833351
1278,25580,-6667.416681116681
1279,25600,-6667.668813643344
1280,25620,-6667.2166134146755
1281,25640,-6666.46422823174
1282,25660,-6665.910132585392
1283,25680,-6665.149199818314
1284,25700,-6664.545922354651
1285,25720,-6664.2122066337215
1286,25740,-6663.9389840569775
1287,25760,-6663.590249745582
1288,25780,-6663.409387296466
1289,25800,-6664.035791087173
1290,25820,-6663.933164119738
1291,25840,-6664.11293754579
1292,25860,-6664.813787536633
1293,25880,-6665.677748779306
1294,25900,-6664.963761523445
1295,25920,-6664.219759218756
1296,25940,-6663.905182375005
1297,25960,-6664.532270900005
1298,25980,-6664.820347970004
1299,26000,-6664.1228408760035
1300,26020,-6663.257960200803
1301,26040,-6663.125118160642
1302,26060,-6663.567750778513
1303,26080,-6664.639200622811
1304,26100,-6665.430422998248
1305,26120,-6666.601213398599
1306,26140,-6668.2375332188785
1307,26160,-6669.811745325103
1308,26180,-6671.452052510083
1309,26200,-6672.018673258067
1310,26220,-6671.499157356453
1311,26240,-6671.827763385162
1312,26260,-6671.58752320813
1313,26280,-6671.621424816504
1314,26300,-6671.253702353203
1315,26320,-6671.492649382562
1316,26340,-6671.69115075605
1317,26360,-6672.638233104841
1318,26380,-6674.083398983872
1319,26400,-6675.398125437097
1320,26420,-6676.237719099678
1321,26440,-6676.906581529742
1322,26460,-6677.354952723794
1323,26480,-6677.035524679035
1324,26500,-6676.105294743228
1325,26520,-6675.648610794583
1326,26540,-6675.017169885667
1327,26560,-6674.252485908533
1328,26580,-6674.111207476826
1329,26600,-6674.413028481461
1330,26620,-6674.642141535169
1331,26640,-6675.136213228135
1332,26660,-6675.371001832507
1333,26680,-6675.740082716006
1334,26700,-6675.976128672804
1335,26720,-6675.528090438243
1336,26740,-6675.164972350594
1337,26760,-6674.597759130475
1338,26780,-6673.74117605438
1339,26800,-6672.925128343504
1340,26820,-6672.987602674803
1341,26840,-6672.828675889843
1342,26860,-6672.8602844618745
1343,26880,-6672.6851025695
1344,26900,-6672.544957055599
1345,26920,-6672.432840644479
1346,26940,-6672.8279912655835
1347,26960,-6673.347705512467
1348,26980,-6673.647383159973
1349,27000,-6674.333844027979
1350,27020,-6674.982231472382
1351,27040,-6675.856566427906
1352,27060,-6676.496971892324
1353,27080,-6676.304296263859
1354,27100,-6676.071874511088
1355,27120,-6675.944530858871
1356,27140,-6676.040780937097
1357,27160,-6675.804499749678
1358,27180,-6675.171881049743
1359,27200,-6673.9114110897945
1360,27220,-6672.320847621835
1361,27240,-6670.506053097469
1362,27260,-6669.2737487279755
1363,27280,-6668.96509273238
1364,27300,-6668.350355435904
1365,27320,-6668.4727843487235
1366,27340,-6668.567289978979
1367,27360,-6669.093831983183
1368,27380,-6669.8745968365465
1369,27400,-6670.0712399692375
1370,27420,-6669.855898225391
1371,27440,-6669.683624830313
1372,27460,-6670.03455611425
1373,27480,-6670.7213948914
1374,27500,-6671.27086591312
1375,27520,-6671.516848980496
1376,27540,-6671.499729184397
1377,27560,-6671.436345847518
1378,27580,-6670.6423579280145
1379,27600,-6668.173105092412
1380,27620,-6666.86067157393
1381,27640,-6665.722443509144
1382,27660,-6664.322329807315
1383,27680,-6663.806770095853
1384,27700,-6663.961353576682
1385,27720,-6664.202676611346
1386,27740,-6664.153860039077
1387,27760,-6664.042306781262
1388,27780,-6663.917282925009
1389,27800,-6663.593045090007
1390,27820,-6664.128498572005
1391,27840,-6664.392642607604
1392,27860,-6664.603957836083
1393,27880,-6665.041916268867
1394,27900,-6665.074939265093
1395,27920,-6664.718076412075
1396,27940,-6664.25164862966
1397,27960,-6663.6706939037285
1398,27980,-6662.3412426229825
1399,28000,-6662.200806598386
1400,28020,-6661.701895278709
1401,28040,-6662.158859972968
1402,28060,-6663.925994228374
1403,28080,-6664.9120453827
1404,28100,-6665.87244880616
1405,28120,-6666.754834044928
1406,28140,-6667.823398485943
1407,28160,-6669.279343788754
1408,28180,-6670.117693781003
1409,28200,-6670.456030024802
1410,28220,-6670.906230269841
1411,28240,-6670.8431092158735
1412,28260,-6670.901987372699
1413,28280,-6669.019246148159
1414,28300,-6667.375553168527
1415,28320,-6665.846536284822
1416,28340,-6664.449885277858
1417,28360,-6663.236783222286
1418,28380,-6662.370364077829
1419,28400,-6661.463947512264
1420,28420,-6661.375689259811
1421,28440,-6661.119457657849
1422,28460,-6661.50572237628
1423,28480,-6662.4119216510235
1424,28500,-6663.332037320819
1425,28520,-6663.580004856655
1426,28540,-6665.194160135325
1427,28560,-6666.76360935826
1428,28580,-6666.815574986607
1429,28600,-6666.841834989286
1430,28620,-6667.101280491429
1431,28640,-6667.289461893143
1432,28660,-6667.388288264515
1433,28680,-6667.417036861611
1434,28700,-6665.783004489289
1435,28720,-6665.041091091432
1436,28740,-6664.602716623145
1437,28760,-6665.147017048516
1438,28780,-6665.939644888813
1439,28800,-6666.54874716105
1440,28820,-6666.85118522884
1441,28840,-6666.965479433073
1442,28860,-6667.2850397964585
1443,28880,-6667.193188087167
1444,28900,-6666.282831719734
1445,28920,-6665.566890375787
1446,28940,-6665.05116855063
1447,28960,-6665.0984348405045
1448,28980,-6666.152810372404
1449,29000,-6666.990373297924
1450,29020,-6666.785423638339
1451,29040,-6667.237870160671
1452,29060,-6667.423264878536
1453,29080,-6668.047361902829
1454,29100,-6668.308358272263
1455,29120,-6667.83387411781
1456,29140,-6667.454286794248
1457,29160,-6666.783898185398
1458,29180,-6666.543056048319
1459,29200,-6666.804288588655
1460,29220,-6666.252024620924
1461,29240,-6666.360369696739
1462,29260,-6666.162358257392
1463,29280,-6666.636292855914
1464,29300,-6666.658878034732
1465,29320,-6666.998508677785
1466,29340,-6667.204588192228
1467,29360,-6667.562420553782
1468,29380,-6668.032436443026
1469,29400,-6669.111574154422
1470,29420,-6670.054571823537
1471,29440,-6670.37568870883
1472,29460,-6670.150082217065
1473,29480,-6670.061628273652
1474,29500,-6670.6322713689215
1475,29520,-6670.051129595137
1476,29540,-6669.46434117611
1477,29560,-6668.911472940888
1478,29580,-6669.935740852711
1479,29600,-6669.586405182168
1480,29620,-6669.619749145734
1481,29640,-6669.561111816588
1482,29660,-6669.9420144532705
1483,29680,-6670.050174062617
1484,29700,-6670.319045500093
1485,29720,-6670.330548900074
1486,29740,-6670.213970370059
1487,29760,-6669.920551296047
1488,29780,-6669.314722286837
1489,29800,-6668.51380907947
1490,29820,-6668.425734763576
1491,29840,-6668.059337810861
1492,29860,-6667.839501498688
1493,29880,-6668.22441369895
1494,29900,-6669.52671845916
1495,29920,-6670.666843517328
1496,29940,-6671.833474813862
1497,29960,-6672.726779851089
1498,29980,-6673.411580130872
1499,30000,-6673.133482854698
1500,30020,-6672.469286283758
1501,30040,-6671.851366527007
1502,30060,-6672.335936971605
1503,30080,-6673.467812077284
1504,30100,-6673.8992496618275
1505,30120,-6673.439555979462
1506,30140,-6672.736332283569
1507,30160,-6673.678909576855
1508,30180,-6673.660940161485
1509,30200,-6671.777033379188
1510,30220,-6671.68162670335
1511,30240,-6671.67452011268
1512,30260,-6671.842584840144
1513,30280,-6671.185317872115
1514,30300,-6671.628410547692
1515,30320,-6671.415540938153
1516,30340,-6670.448526500522
1517,30360,-6669.4785087004175
1518,30380,-6668.224369460334
1519,30400,-6667.094183068268
1520,30420,-6665.825346454614
1521,30440,-6664.738558413692
1522,30460,-6663.484284230954
1523,30480,-6662.788677384762
1524,30500,-6663.00141065781
1525,30520,-6664.201909776249
1526,30540,-6665.3960590709985
1527,30560,-6665.738253506799
1528,30580,-6665.80169655544
1529,30600,-6665.713075994352
1530,30620,-6665.308117045482
1531,30640,-6665.178524886385
1532,30660,-6665.168132409109
1533,30680,-6665.141380927287
1534,30700,-6665.1279484918305
1535,30720,-6665.0236087934645
1536,30740,-6665.130137034772
1537,30760,-6664.878640877818
1538,30780,-6663.983537702255
1539,30800,-6664.017455161804
1540,30820,-6663.983339129443
1541,30840,-6664.702452553554
1542,30860,-6664.894618292844
1543,30880,-6664.480694634275
1544,30900,-6663.569086957421
1545,30920,-6662.900894565937
1546,30940,-6663.727278152749
1547,30960,-6663.8090100222
1548,30980,-6663.801270517761
1549,31000,-6664.481016414208
1550,31020,-6664.678875631366
1551,31040,-6664.724663005092
1552,31060,-6665.644105404073
1553,31080,-6666.447940573259
1554,31100,-6666.894446208607
1555,31120,-6667.234463216886
1556,31140,-6667.2708518235095
1557,31160,-6667.454181458807
1558,31180,-6667.819595167046
1559,31200,-6668.702863633637
1560,31220,-6669.68166590691
1561,31240,-6671.145488975528
1562,31260,-6671.784047430422
1563,31280,-6673.2263004443375
1564,31300,-6674.244165355471
1565,31320,-6675.478457284376
1566,31340,-6676.433390827501
1567,31360,-6675.927806412001
1568,31380,-6674.9099013796
1569,31400,-6674.859327353681
1570,31420,-6674.791055632944
1571,31440,-6675.820500756356
1572,31460,-6676.300619355085
1573,31480,-6676.649089234068
1574,31500,-6677.144896387254
1575,31520,-6677.5926358598035
1576,31540,-6677.903796187843
1577,31560,-6677.810380700274
1578,31580,-6677.41955456022
1579,31600,-6677.066737398176
1580,31620,-6676.784483668542
1581,31640,-6676.639618184834
1582,31660,-6676.598100797868
1583,31680,-6676.747699388295
1584,31700,-6676.301597010635
1585,31720,-6675.195652608509
1586,31740,-6673.567928336806
1587,31760,-6672.061530169445
1588,31780,-6671.219849135556
1589,31800,-6670.1035355584445
1590,31820,-6669.931890946756
1591,31840,-6669.910512757404
1592,31860,-6669.893410205923
1593,31880,-6669.738165664738
1594,31900,-6669.808188781791
1595,31920,-6669.864207275433
1596,31940,-6669.389022070346
1597,31960,-6669.156686406277
1598,31980,-6668.633942875022
1599,32000,-6668.527310550017
1600,32020,-6668.9443484400135
1601,32040,-6669.14813500201
1602,32060,-6669.051945501608
1603,32080,-6669.618118901287
1604,32100,-6670.565901371029
1605,32120,-6672.366314846823
1606,32140,-6673.352270627458
1607,32160,-6674.479941501966
1608,32180,-6674.857546951573
1609,32200,-6675.456193811258
1610,32220,-6676.387923799007
1611,32240,-6675.752839039205
1612,32260,-6674.510864981364
1613,32280,-6673.809629485091
1614,32300,-6672.498953588073
1615,32320,-6671.8127566204585
1616,32340,-6671.204267796367
1617,32360,-6670.403882987094
1618,32380,-6669.155762639675
1619,32400,-6668.05054761174
1620,32420,-6667.507625589392
1621,32440,-6667.157037971513
1622,32460,-6667.232192877211
1623,32480,-6666.5470043017685
1624,32500,-6666.2551034414155
1625,32520,-6666.247520253133
1626,32540,-6666.487859952506
1627,32560,-6666.784662962005
1628,32580,-6666.550542869604
1629,32600,-6666.439340545683
1630,32620,-6665.918347436547
1631,32640,-6665.630927949238
1632,32660,-6665.482398609391
1633,32680,-6665.114512637513
1634,32700,-6664.593328860011
1635,32720,-6664.176381838009
1636,32740,-6663.842824220407
1637,32760,-6663.575978126326
1638,32780,-6663.362501251061
1639,32800,-6663.974219750849
1640,32820,-6664.94093830068
1641,32840,-6664.896031890544
1642,32860,-6664.860106762435
1643,32880,-6665.147147909947
1644,32900,-6665.080687077958
1645,32920,-6664.6904871623665
1646,32940,-6665.290202229893
1647,32960,-6665.170286783915
1648,32980,-6664.969354427132
1649,33000,-6664.260483541706
1650,33020,-6664.531043083365
1651,33040,-6664.709053216693
1652,33060,-6665.069898823354
1653,33080,-6665.616544058684
1654,33100,-6665.905422746948
1655,33120,-6666.089963197558
1656,33140,-6667.736814308047
1657,33160,-6669.059920196437
1658,33180,-6670.308873657149
1659,33200,-6672.1724114257195
1660,33220,-6673.262929140576
1661,33240,-6673.631749562461
1662,33260,-6674.036649649968
1663,33280,-6674.456975969975
1664,33300,-6674.67386202598
1665,33320,-6674.910027120784
